CPU,Disk,Network
0.066,0.0,259260.0
0.198,0.0,241602.0
0.132,0.0,250854.0
0.068,0.0,241955.0
0.134,0.0,261971.0
0.134,0.0,256386.0
0.134,0.0,3231220.0
0.134,0.0,273132.0
0.132,0.0,3242380.0
0.134,0.0,257765.0
0.134,0.0,253928.0
0.134,0.0,271604.0
0.068,0.0,246087.0
0.134,0.0,268441.0
0.132,0.0,245622.0
0.134,0.0,262116.0
0.134,0.0,230303.0
0.066,0.0,245845.0
0.134,0.0,3252220.0
0.134,0.0,242016.0
0.134,0.0,3261850.0
0.066,0.0,255013.0
0.132,0.0,252346.0
0.132,0.0,248963.0
0.134,0.0,260418.0
0.2,0.0,243351.0
0.132,0.0,271355.0
0.068,0.0,251294.0
0.134,0.0,226718.0
0.066,0.0,268437.0
0.134,0.0,3233020.0
0.136,0.0,256032.0
0.066,0.0,3255440.0
0.136,0.0,260018.0
0.134,0.0,239642.0
0.134,0.0,262088.0
0.132,0.0,251806.0
0.134,0.0,248498.0
0.134,0.0,255248.0
0.066,0.0,248198.0
0.134,0.0,250553.0
0.134,0.0,245044.0
0.134,0.0,3257440.0
0.066,0.0,252943.0
0.132,0.0,3245980.0
0.132,0.0,233187.0
0.132,0.0,255574.0
0.066,0.0,256643.0
0.132,0.0,247717.0
0.132,0.0,244907.0
0.132,0.0,247128.0
0.266,0.0,247600.0
0.134,0.0,248156.0
0.134,0.0,265150.0
0.134,0.0,3233210.0
0.066,0.0,265336.0
0.134,0.0,3230190.0
0.134,0.0,252375.0
0.066,0.0,243211.0
0.136,0.0,251390.0
0.132,0.0,245563.0
0.132,0.0,228244.0
0.132,0.0,254345.0
0.068,0.0,240311.0
0.134,0.0,259417.0
0.134,0.0,249510.0
0.134,0.0,3237050.0
0.134,0.0,3254990.0
0.066,0.0,243685.0
0.132,0.0,232350.0
0.132,0.0,254957.0
0.066,0.0,247025.0
0.132,0.0,254224.0
0.132,0.0,258667.0
0.134,0.0,249934.0
0.134,0.0,252552.0
0.066,0.0,257755.0
0.134,0.0,3234060.0
0.134,0.0,243386.0
0.134,0.0,3238850.0
0.134,0.0,254191.0
0.134,0.0,245248.0
0.066,0.0,248947.0
0.134,0.0,246963.0
0.132,0.0,234151.0
0.134,0.0,255304.0
0.132,0.0,244506.0
0.134,0.0,255814.0
0.068,0.0,240847.0
0.132,0.0,3320290.0
0.132,0.0,255712.0
0.066,0.0,3259450.0
0.132,0.0,246759.0
0.132,0.0,235111.0
0.134,0.0,271629.0
0.134,0.0,241744.0
0.134,0.0,253261.0
0.134,0.0,253960.0
0.132,0.0,250184.0
0.134,0.0,235084.0
0.134,0.0,271726.0
0.134,0.0,3237680.0
0.2,0.0,252362.0
0.066,0.0,3243310.0
0.132,0.0,247380.0
0.2,0.0,253436.0
0.134,0.0,249854.0
0.134,0.0,258505.0
0.134,0.0,234949.0
0.134,0.0,253681.0
0.068,0.0,241614.0
0.134,0.0,251072.0
0.134,0.0,249267.0
0.134,0.0,3249270.0
0.134,0.0,262681.0
0.132,20105600.0,3242960.0
0.066,50361100.0,253501.0
0.134,143000000.0,241007.0
0.132,31250800.0,254218.0
0.134,2190540.0,241488.0
0.066,0.0,260913.0
0.198,0.0,245215.0
0.066,0.0,251380.0
0.132,0.0,240336.0
0.134,0.0,251681.0
0.066,31390100.0,3237150.0
0.134,182047000.0,274330.0
0.134,1340210.0,3222630.0
0.066,31309800.0,243638.0
0.132,25395.2,255884.0
0.134,0.0,243239.0
0.134,0.0,258277.0
0.134,0.0,240959.0
0.136,0.0,266413.0
0.066,19926200.0,226564.0
0.134,45472200.0,257943.0
0.134,148164000.0,241036.0
0.134,30852700.0,3228220.0
0.134,2303590.0,270504.0
0.066,0.0,3236080.0
0.134,0.0,249686.0
0.132,0.0,233765.0
0.134,0.0,246757.0
0.134,0.0,3228160.0
0.134,0.0,248919.0
0.132,0.0,235369.0
0.134,20688900.0,257814.0
0.132,144355000.0,238726.0
0.066,51065700.0,263029.0
0.20199999999999999,32744200.0,3236520.0
0.134,55705.6,248720.0
0.134,0.0,3257700.0
0.066,0.0,233011.0
0.136,0.0,251556.0
0.134,0.0,238617.0
0.134,0.0,261755.0
0.132,0.0,225593.0
0.132,924877.0,255809.0
0.134,0.0,244315.0
0.134,0.0,230856.0
0.2,888013.0,259247.0
0.132,9011.2,3245960.0
0.066,0.0,261744.0
0.132,0.0,3237500.0
0.134,0.0,248712.0
0.134,0.0,250321.0
0.132,0.0,255288.0
0.066,915046.0,246289.0
0.20199999999999999,19678800.0,254512.0
0.134,45513100.0,247413.0
0.066,148152000.0,241317.0
0.134,30969000.0,262489.0
0.134,2374040.0,237921.0
0.134,19965500.0,3246580.0
0.132,46456000.0,256207.0
0.134,147647000.0,3235850.0
0.134,30475100.0,244128.0
0.134,2382230.0,258393.0
0.066,0.0,244173.0
0.134,910131.0,259180.0
0.134,20943700.0,239867.0
0.134,192266000.0,257970.0
0.134,1060040.0,248844.0
0.134,32902300.0,229546.0
0.134,23756.8,251849.0
0.134,0.0,3238740.0
0.134,0.0,264761.0
0.132,0.0,3224250.0
0.132,0.0,262425.0
0.134,0.0,243641.0
0.136,19945900.0,253186.0
0.134,46765700.0,245125.0
0.068,146540000.0,244341.0
0.198,30910100.0,254256.0
0.066,2451050.0,244250.0
0.134,0.0,257829.0
0.134,0.0,249961.0
0.134,0.0,3255920.0
0.134,0.0,256583.0
0.068,0.0,3243410.0
0.134,0.0,242797.0
0.132,0.0,266761.0
0.068,0.0,240054.0
0.136,0.0,247797.0
0.134,0.0,243652.0
0.134,0.0,246122.0
0.132,0.0,261319.0
0.132,0.0,246188.0
0.134,0.0,273897.0
0.066,0.0,3226560.0
0.134,0.0,267619.0
0.134,0.0,3222390.0
0.134,0.0,267290.0
0.068,0.0,246346.0
0.134,0.0,258775.0
0.132,0.0,247139.0
0.066,0.0,239030.0
0.138,0.0,264852.0
0.198,0.0,245109.0
0.134,19982700.0,247650.0
0.132,50368500.0,255217.0
0.132,143587000.0,3256740.0
0.134,30942800.0,252297.0
0.134,2495280.0,3255140.0
0.134,0.0,245207.0
0.068,0.0,261411.0
0.134,0.0,248442.0
0.134,0.0,234227.0
0.066,0.0,262916.0
0.2,0.0,243965.0
0.132,0.0,269786.0
0.066,0.0,243424.0
0.132,0.0,254331.0
0.134,0.0,3225920.0
0.134,0.0,274760.0
0.066,0.0,3235040.0
0.134,0.0,226882.0
0.134,0.0,274551.0
0.066,0.0,243678.0
0.134,0.0,268744.0
0.134,0.0,243537.0
0.134,0.0,272854.0
0.134,0.0,250481.0
0.068,0.0,263026.0
0.132,0.0,247761.0
0.134,0.0,3241160.0
0.134,0.0,247622.0
0.132,0.0,3244430.0
0.066,0.0,255419.0
0.134,0.0,248049.0
0.132,0.0,271746.0
0.066,0.0,246256.0
0.136,0.0,263923.0
0.132,0.0,244058.0
0.134,0.0,263818.0
0.066,0.0,245562.0
0.132,0.0,273713.0
0.132,0.0,3223440.0
0.068,0.0,257115.0
0.134,0.0,3257980.0
0.134,0.0,248855.0
1.444,0.0,261345.0
0.134,0.0,272407.0
0.066,0.0,261660.0
0.134,0.0,248905.0
0.132,0.0,279150.0
0.134,0.0,259640.0
0.134,0.0,263080.0
0.132,0.0,258559.0
0.132,0.0,3250500.0
0.066,0.0,247463.0
0.134,0.0,3240320.0
0.134,0.0,255462.0
0.066,0.0,247251.0
0.2,0.0,266930.0
0.132,0.0,250313.0
0.132,0.0,264478.0
0.134,0.0,256915.0
0.066,0.0,259946.0
0.132,0.0,246235.0
0.134,0.0,267462.0
0.068,0.0,3255620.0
0.132,0.0,246734.0
0.134,0.0,3257930.0
0.066,0.0,243800.0
0.132,36196400.0,259471.0
0.134,177230000.0,238407.0
0.132,26809100.0,257799.0
0.132,6109590.0,245794.0
0.134,24576.0,276265.0
0.132,0.0,237681.0
0.066,0.0,256126.0
0.20199999999999999,0.0,242674.0
0.066,0.0,3230490.0
0.132,0.0,263568.0
0.134,0.0,3257080.0
0.134,0.0,268001.0
0.134,0.0,243584.0
0.066,19689500.0,271558.0
0.134,43706000.0,282275.0
0.134,150082000.0,261742.0
0.132,30422600.0,255371.0
0.066,2567370.0,252028.0
0.132,0.0,253957.0
0.134,0.0,254325.0
0.132,0.0,3260040.0
0.2,0.0,264973.0
0.134,0.0,3262910.0
0.066,0.0,258360.0
0.134,0.0,274360.0
0.134,0.0,264174.0
0.132,0.0,269493.0
0.132,0.0,273387.0
0.134,0.0,303109.0
0.066,0.0,262509.0
0.134,0.0,249190.0
0.132,0.0,284020.0
0.066,0.0,3239670.0
0.134,0.0,285151.0
0.066,0.0,3239010.0
0.134,0.0,257909.0
0.132,0.0,245175.0
0.134,0.0,268181.0
0.066,0.0,253455.0
0.134,0.0,244791.0
0.2,0.0,270364.0
0.068,0.0,253782.0
0.134,0.0,260633.0
0.134,0.0,264177.0
0.132,0.0,3257290.0
0.134,0.0,251639.0
0.136,0.0,3268590.0
0.066,0.0,243895.0
0.134,0.0,247579.0
0.134,0.0,247561.0
0.066,0.0,245308.0
0.134,0.0,267430.0
0.134,0.0,300265.0
0.132,0.0,237502.0
0.134,0.0,248129.0
0.068,0.0,268456.0
0.134,0.0,3234590.0
0.068,0.0,263633.0
0.134,0.0,3254340.0
0.134,0.0,259956.0
0.066,0.0,241698.0
0.134,0.0,248046.0
0.134,0.0,248998.0
0.134,0.0,238273.0
0.134,0.0,274783.0
0.134,0.0,240688.0
0.134,0.0,255276.0
0.066,0.0,257031.0
0.132,0.0,3255360.0
0.134,0.0,249859.0
0.134,0.0,3249660.0
0.066,0.0,248563.0
0.134,0.0,234449.0
0.134,0.0,250409.0
0.134,0.0,222676.0
0.134,0.0,228328.0
0.134,0.0,234785.0
0.132,0.0,237276.0
0.068,0.0,222864.0
0.134,0.0,261360.0
0.132,0.0,3216950.0
0.066,0.0,254451.0
0.136,0.0,3221190.0
0.134,0.0,218554.0
0.134,0.0,241390.0
0.066,0.0,239855.0
0.134,0.0,225635.0
0.134,0.0,242242.0
0.134,0.0,238559.0
0.132,0.0,227698.0
0.134,0.0,241768.0
0.132,0.0,236803.0
0.134,0.0,3227870.0
0.066,0.0,231687.0
0.134,0.0,3218590.0
0.134,0.0,235358.0
0.134,0.0,230174.0
0.134,0.0,245502.0
0.134,0.0,228695.0
0.132,0.0,246371.0
0.132,0.0,220510.0
0.066,0.0,247599.0
0.134,0.0,216184.0
0.134,0.0,264045.0
0.134,0.0,3220950.0
0.134,20034400.0,235197.0
0.134,144689000.0,3251430.0
0.066,48833300.0,233712.0
0.134,31180400.0,239937.0
0.134,2365850.0,234934.0
0.136,0.0,250453.0
0.134,0.0,223365.0
0.134,0.0,251789.0
0.134,0.0,224792.0
0.066,0.0,244355.0
0.2,0.0,231851.0
0.134,0.0,3236930.0
0.134,0.0,249971.0
0.134,0.0,3210910.0
0.066,0.0,244898.0
0.132,0.0,214081.0
0.132,4915.2,247575.0
0.134,1137870.0,225824.0
0.134,0.0,236859.0
0.134,0.0,239795.0
0.066,20116300.0,235576.0
0.134,143179000.0,232808.0
0.132,50283300.0,253999.0
0.132,32720500.0,3214860.0
0.066,1104280.0,240742.0
0.132,0.0,3226340.0
0.134,0.0,247431.0
0.066,0.0,236062.0
0.2,0.0,233359.0
0.066,0.0,245841.0
0.132,0.0,236469.0
0.132,951091.0,245136.0
0.134,0.0,224314.0
0.132,0.0,234005.0
0.134,0.0,241651.0
0.134,0.0,3203080.0
0.2,0.0,261562.0
0.066,0.0,3211830.0
0.20199999999999999,0.0,251200.0
0.066,0.0,216012.0
0.134,0.0,255496.0
0.132,0.0,220503.0
0.134,0.0,3232120.0
0.134,0.0,233264.0
0.132,0.0,227083.0
0.134,0.0,229243.0
0.134,0.0,251812.0
0.134,0.0,3223190.0
0.134,0.0,218885.0
0.132,0.0,3255620.0
0.134,0.0,222463.0
0.134,0.0,225656.0
0.134,0.0,240323.0
0.132,0.0,228010.0
0.132,0.0,223507.0
0.132,0.0,236186.0
0.134,0.0,227903.0
0.134,0.0,225596.0
0.20199999999999999,0.0,247329.0
0.066,0.0,3218660.0
0.134,0.0,236447.0
0.132,0.0,3235170.0
0.066,0.0,237366.0
0.134,0.0,219340.0
0.132,0.0,250664.0
0.134,0.0,229741.0
0.134,1024000.0,243908.0
0.134,9011.2,259016.0
0.134,0.0,230379.0
0.134,0.0,256210.0
0.134,0.0,250069.0
0.066,0.0,3257030.0
0.2,0.0,246250.0
0.066,0.0,3253220.0
0.134,0.0,235777.0
0.132,0.0,257152.0
0.132,0.0,249449.0
0.066,0.0,237801.0
0.20199999999999999,0.0,253695.0
0.134,0.0,249800.0
0.132,0.0,253992.0
0.132,0.0,254691.0
0.134,0.0,258820.0
0.134,0.0,3242550.0
0.134,0.0,266086.0
0.134,0.0,3264450.0
0.066,0.0,247971.0
0.134,0.0,237969.0
0.134,0.0,254537.0
0.134,0.0,245697.0
0.134,0.0,230611.0
0.132,0.0,260080.0
0.134,0.0,237044.0
0.134,0.0,257262.0
0.066,0.0,250782.0
0.134,0.0,3245600.0
0.134,0.0,256761.0
0.134,0.0,3245140.0
0.066,0.0,231670.0
0.134,0.0,244303.0
0.132,0.0,259986.0
0.134,0.0,243869.0
0.134,939622.0,251173.0
0.134,9830.4,237841.0
0.066,0.0,244516.0
0.20199999999999999,0.0,244581.0
0.134,0.0,251645.0
0.066,0.0,3241260.0
0.134,0.0,257323.0
0.134,0.0,3243950.0
0.136,0.0,239605.0
0.066,0.0,258925.0
0.134,0.0,240659.0
0.132,0.0,257206.0
0.134,0.0,229128.0
0.128,0.0,261259.0
0.068,0.0,234781.0
0.134,0.0,251701.0
0.136,0.0,250134.0
0.134,0.0,3242060.0
0.198,0.0,235443.0
0.134,0.0,3237150.0
0.134,0.0,245869.0
0.068,0.0,232018.0
0.134,0.0,260369.0
0.134,0.0,238247.0
0.134,0.0,262111.0
0.134,0.0,244078.0
0.20199999999999999,0.0,250967.0
0.066,0.0,246971.0
0.134,0.0,269480.0
0.132,0.0,3228030.0
0.134,0.0,250288.0
0.134,0.0,3253750.0
0.068,0.0,207558.0
0.136,0.0,260545.0
0.132,0.0,239173.0
0.134,0.0,259812.0
0.066,0.0,234880.0
0.198,0.0,263448.0
0.066,928154.0,232604.0
0.134,0.0,247461.0
0.134,0.0,255057.0
0.132,0.0,3208770.0
0.134,0.0,256915.0
0.066,0.0,3250300.0
0.198,0.0,251994.0
0.066,0.0,235029.0
0.134,0.0,262173.0
0.134,0.0,240048.0
0.132,0.0,261482.0
0.134,0.0,237357.0
0.134,0.0,256120.0
0.066,0.0,225655.0
0.132,0.0,263619.0
0.134,0.0,3223480.0
0.132,0.0,258380.0
0.066,0.0,3242140.0
0.136,0.0,241999.0
1.598,0.0,245445.0
0.066,0.0,240774.0
0.132,0.0,264668.0
0.134,0.0,225559.0
0.134,0.0,261426.0
0.134,0.0,244461.0
0.066,0.0,248637.0
0.2,0.0,260399.0
0.134,0.0,3237190.0
0.068,0.0,270192.0
0.134,0.0,3245020.0
0.134,0.0,255534.0
0.066,0.0,247868.0
0.132,0.0,256933.0
0.134,0.0,245945.0
0.134,0.0,285494.0
0.132,0.0,220921.0
0.134,0.0,256594.0
0.132,0.0,247813.0
0.066,0.0,254931.0
0.132,0.0,3244330.0
0.134,0.0,241625.0
0.066,0.0,3256200.0
0.134,0.0,237203.0
0.134,0.0,254375.0
0.066,0.0,256552.0
0.132,0.0,252388.0
0.134,953549.0,252273.0
0.20199999999999999,0.0,257477.0
0.132,0.0,240639.0
0.134,0.0,255010.0
0.068,0.0,259704.0
0.132,0.0,3221830.0
0.132,0.0,242887.0
0.066,0.0,3229560.0
0.134,0.0,265801.0
0.134,0.0,236981.0
0.132,0.0,260054.0
0.134,0.0,245909.0
0.066,0.0,250921.0
0.132,0.0,264959.0
0.132,0.0,13429000.0
0.132,32283900.0,6603090.0
0.134,183964000.0,138797000.0
0.066,26896800.0,3264610.0
0.136,6322590.0,335110.0
0.068,27852.8,245126000.0
0.134,0.0,63229300.0
0.132,0.0,291082.0
0.134,0.0,288185.0
0.132,0.0,274498.0
0.134,0.0,299356.0
0.134,950272.0,303715.0
0.132,0.0,360933.0
0.132,0.0,350081.0
0.066,0.0,356008.0
0.134,0.0,384684.0
0.068,0.0,380580.0
0.134,0.0,424082.0
0.134,0.0,360159.0
0.132,0.0,421578.0
0.068,0.0,382527.0
0.134,0.0,341436.0
0.134,0.0,445259.0
0.132,0.0,422991.0
0.134,0.0,316314.0
0.066,0.0,228875.0
0.134,0.0,253463.0
0.134,0.0,223710.0
0.066,0.0,237656.0
0.132,0.0,242514.0
0.132,0.0,251048.0
0.134,0.0,223451.0
0.066,0.0,247185.0
0.134,0.0,230525.0
0.134,0.0,225159.0
0.132,0.0,224883.0
0.134,0.0,236707.0
0.068,0.0,213654.0
0.132,0.0,231962.0
0.134,0.0,241654.0
0.066,0.0,216280.0
0.132,0.0,264732.0
0.134,0.0,234056.0
0.066,0.0,218566.0
0.20199999999999999,0.0,240987.0
0.132,0.0,2749090.0
0.132,0.0,1135620.0
0.134,0.0,239960.0
0.132,0.0,225690.0
0.136,0.0,230157.0
0.132,0.0,250700.0
0.066,0.0,225030.0
0.132,0.0,241141.0
0.132,0.0,244412.0
0.134,0.0,241196.0
0.134,0.0,10957300.0
0.066,0.0,240062.0
0.134,0.0,232457.0
0.134,0.0,210350.0
0.132,0.0,263489.0
0.134,0.0,254378.0
0.068,0.0,289820.0
0.134,0.0,244490.0
0.134,0.0,283938.0
0.134,0.0,268929.0
0.066,0.0,309114.0
0.134,0.0,319939.0
0.132,0.0,321786.0
0.134,0.0,345016.0
0.066,0.0,339839.0
0.134,0.0,1101060.0
0.134,0.0,372611.0
0.134,0.0,353601.0
0.132,0.0,354904.0
0.132,0.0,356842.0
0.134,0.0,391917.0
0.132,0.0,400827.0
0.134,0.0,341441.0
0.134,0.0,281316.0
0.066,0.0,288950.0
0.132,0.0,282041.0
0.134,0.0,325864.0
0.068,0.0,330408.0
0.132,0.0,359371.0
0.136,0.0,351401.0
0.134,0.0,368227.0
0.134,0.0,371846.0
0.066,0.0,378316.0
0.136,0.0,364380.0
0.134,0.0,375114.0
0.134,0.0,358873.0
0.132,36231600.0,375881.0
0.134,177598000.0,400415.0
0.134,1585970.0,363196.0
0.132,33148900.0,386958.0
0.134,31129.6,350540.0
0.132,0.0,381934.0
0.132,0.0,367745.0
0.134,0.0,401917.0
0.132,0.0,392489.0
0.066,0.0,380059.0
0.136,21587600.0,394509.0
0.134,15337900.0,367190.0
0.134,54654600.0,423591.0
0.134,142229000.0,373295.0
0.066,31116500.0,396618.0
0.20199999999999999,2760700.0,388276.0
0.134,0.0,417161.0
0.066,0.0,375992.0
0.132,0.0,394688.0
0.066,963379.0,389754.0
0.134,0.0,400523.0
0.132,964198.0,365174.0
0.068,0.0,401819.0
0.132,0.0,385163.0
0.132,0.0,396115.0
0.134,0.0,389117.0
0.134,0.0,380155.0
0.132,0.0,397420.0
0.134,0.0,377955.0
0.134,19787800.0,310622.0
0.066,45591800.0,222955.0
0.134,148176000.0,240275.0
0.134,31042800.0,228489.0
0.136,2906520.0,235400.0
0.132,0.0,251191.0
0.134,0.0,233335.0
0.134,0.0,223889.0
0.066,0.0,196124.0
0.132,0.0,64837.6
0.134,989594.0,59552.0
0.132,31353200.0,75583.4
0.134,182265000.0,50648.2
0.134,26661700.0,68888.6
0.2,6612580.0,63256.8
0.134,27852.8,56208.6
0.134,0.0,99026.5
0.134,0.0,90698.6
0.066,0.0,96987.0
0.134,0.0,95292.0
0.134,0.0,120918.0
0.134,660275.0,101699.0
0.066,46344600.0,117616.0
0.2,166371000.0,129903.0
0.066,30258800.0,107019.0
0.134,3137540.0,154579.0
0.134,25395.2,172585.0
0.134,0.0,183661.0
0.134,0.0,197745.0
0.134,0.0,234134.0
0.134,0.0,198565.0
0.132,0.0,226864.0
0.132,20063000.0,235439.0
0.134,149547000.0,241813.0
0.134,44137700.0,225156.0
0.136,30758500.0,238644.0
0.134,2769720.0,219361.0
0.134,0.0,216900.0
0.134,0.0,239536.0
0.134,980582.0,237255.0
0.132,0.0,237443.0
0.134,0.0,252723.0
0.132,0.0,219853.0
0.134,20134300.0,221559.0
0.066,192503000.0,240417.0
0.134,886374.0,223269.0
0.134,33813300.0,229546.0
0.134,46694.4,229699.0
0.132,0.0,214854.0
0.132,0.0,223324.0
0.066,0.0,217172.0
0.132,0.0,230997.0
0.132,0.0,208643.0
0.134,11468.8,257412.0
0.134,9011.2,225473.0
0.134,0.0,227122.0
0.2,0.0,222639.0
0.066,0.0,209855.0
0.132,0.0,209450.0
0.132,0.0,224078.0
0.132,0.0,226719.0
0.132,0.0,216952.0
0.132,0.0,231797.0
0.068,20104800.0,211332.0
0.134,50471700.0,227805.0
0.134,142969000.0,242339.0
0.132,30565200.0,218752.0
0.066,2913080.0,215251.0
0.134,0.0,221419.0
0.134,0.0,221405.0
0.132,0.0,211570.0
0.134,0.0,223133.0
0.132,0.0,219301.0
0.066,0.0,233431.0
0.134,20209700.0,219462.0
0.132,192483000.0,230992.0
0.068,874906.0,205354.0
0.132,33402100.0,250506.0
0.066,72089.6,209612.0
0.132,0.0,217429.0
0.136,0.0,208162.0
0.134,0.0,211699.0
0.134,0.0,228951.0
0.13,0.0,213146.0
0.066,20008100.0,234836.0
0.134,50461900.0,222413.0
0.136,142852000.0,241031.0
0.066,31014900.0,216388.0
0.134,2942570.0,218299.0
0.132,0.0,251852.0
0.132,0.0,218549.0
0.134,0.0,219613.0
0.068,0.0,204073.0
0.198,0.0,222753.0
0.132,0.0,200166.0
0.134,0.0,240710.0
0.2,0.0,224812.0
0.134,20049100.0,239352.0
0.066,144988000.0,219821.0
0.132,48574500.0,231844.0
0.132,30676600.0,203673.0
0.068,2877850.0,234458.0
0.134,0.0,225013.0
0.134,0.0,211729.0
0.068,0.0,237807.0
0.134,0.0,230126.0
0.134,0.0,242445.0
0.132,0.0,225242.0
0.134,0.0,249038.0
0.134,0.0,211404.0
0.066,0.0,228794.0
0.132,0.0,218635.0
0.134,0.0,238671.0
0.066,0.0,245933.0
0.134,0.0,217561.0
0.134,0.0,227730.0
0.134,0.0,216265.0
0.136,0.0,232262.0
0.066,0.0,218162.0
0.134,0.0,235847.0
0.134,0.0,227753.0
0.134,0.0,214332.0
0.066,0.0,209806.0
0.132,0.0,219280.0
0.068,0.0,257612.0
1.6,0.0,251681.0
0.134,0.0,214615.0
0.066,0.0,208185.0
0.132,0.0,230858.0
0.132,0.0,211684.0
0.134,0.0,219094.0
0.134,0.0,191856.0
0.134,0.0,229927.0
0.066,0.0,200495.0
0.20199999999999999,0.0,63814.4
0.066,0.0,38516.6
0.134,0.0,40660.2
0.066,0.0,88262.8
0.136,0.0,51062.8
0.132,0.0,371618.0
0.134,0.0,270514.0
0.066,0.0,246090.0
0.132,0.0,208388.0
0.134,0.0,252111.0
0.132,0.0,227012.0
0.068,0.0,239833.0
0.134,0.0,244948.0
0.134,0.0,225664.0
0.132,0.0,242138.0
0.132,0.0,236314.0
0.132,0.0,253892.0
0.066,0.0,223926.0
0.132,0.0,244827.0
0.066,0.0,236085.0
0.134,0.0,254903.0
0.132,0.0,240221.0
0.134,0.0,257266.0
0.132,0.0,241811.0
0.132,0.0,313480.0
0.068,0.0,345095.0
0.132,0.0,336155.0
0.134,0.0,255560.0
0.066,0.0,221486.0
0.134,0.0,217017.0
0.134,0.0,219838.0
0.2,0.0,258422.0
0.066,0.0,239369.0
0.198,0.0,239418.0
0.068,0.0,241657.0
0.134,0.0,270154.0
0.132,0.0,287634.0
0.066,0.0,331201.0
0.134,0.0,227359.0
0.134,0.0,362483.0
0.066,0.0,393311.0
0.132,0.0,404165.0
0.132,0.0,399510.0
0.134,0.0,374197.0
0.134,0.0,407345.0
0.134,0.0,399839.0
0.134,0.0,431195.0
0.068,0.0,420649.0
0.132,0.0,1081540.0
0.066,0.0,383766.0
0.134,0.0,390450.0
0.132,0.0,397029.0
0.068,0.0,1094490.0
0.134,0.0,392420.0
0.134,0.0,381615.0
0.066,0.0,391281.0
0.136,0.0,393191.0
0.132,0.0,331182.0
0.136,0.0,350831.0
0.132,0.0,255255.0
0.066,0.0,247156.0
0.134,0.0,235537.0
0.134,0.0,254176.0
0.134,0.0,261647.0
0.066,0.0,558003.0
0.134,0.0,258198.0
0.134,0.0,291176.0
0.134,0.0,246964.0
0.134,0.0,286839.0
0.132,0.0,311200.0
0.132,0.0,301893.0
0.066,0.0,338780.0
0.134,0.0,637312.0
0.132,0.0,757693.0
0.134,0.0,358971.0
0.066,0.0,399204.0
0.134,0.0,1017170.0
0.132,0.0,287447.0
0.066,0.0,258025.0
0.134,0.0,232855.0
0.134,0.0,292420.0
0.132,0.0,248389.0
0.134,0.0,342656.0
0.136,0.0,336798.0
0.066,0.0,345060.0
0.134,0.0,1041190.0
0.132,0.0,241318.0
0.134,0.0,238119.0
0.134,0.0,859607.0
0.132,0.0,225751.0
0.134,0.0,221272.0
0.066,0.0,234415.0
0.134,0.0,232509.0
0.134,0.0,228125.0
0.134,0.0,219696.0
0.134,0.0,233392.0
0.068,0.0,217878.0
0.134,0.0,480163.0
0.066,0.0,215846.0
0.136,0.0,234211.0
0.134,0.0,460745.0
0.066,0.0,224584.0
0.134,0.0,240675.0
0.134,0.0,224321.0
0.136,0.0,226884.0
0.134,0.0,206590.0
0.134,0.0,235275.0
0.134,0.0,217389.0
0.066,0.0,219213.0
0.134,0.0,631031.0
0.066,0.0,237784.0
0.134,0.0,231338.0
0.134,0.0,705987.0
0.134,0.0,227285.0
0.068,0.0,213108.0
0.136,0.0,238436.0
0.132,0.0,223147.0
0.134,0.0,224171.0
0.134,0.0,216622.0
0.134,0.0,255180.0
0.198,0.0,214977.0
0.066,0.0,210347.0
0.132,0.0,217693.0
0.134,0.0,210327.0
0.066,0.0,221405.0
0.132,0.0,220735.0
0.134,0.0,234464.0
0.132,0.0,222261.0
0.066,0.0,231546.0
0.134,0.0,224794.0
0.134,0.0,221865.0
0.134,0.0,222229.0
0.066,0.0,219128.0
0.134,0.0,222181.0
0.066,0.0,212468.0
0.132,0.0,225354.0
0.134,0.0,202729.0
0.066,0.0,220268.0
0.134,0.0,201837.0
0.134,0.0,213694.0
0.066,0.0,209888.0
0.2,0.0,212408.0
0.066,0.0,200900.0
0.134,0.0,213967.0
0.132,0.0,226960.0
0.066,0.0,195205.0
0.134,0.0,226383.0
0.134,0.0,917486.0
0.066,0.0,218211.0
0.134,0.0,209780.0
0.132,0.0,226692.0
0.134,0.0,191948.0
0.198,0.0,220979.0
0.134,0.0,207348.0
0.134,0.0,214215.0
0.134,0.0,216299.0
0.136,0.0,212125.0
0.134,0.0,207889.0
0.134,0.0,207542.0
0.132,0.0,237138.0
0.134,0.0,212703.0
0.134,0.0,211391.0
0.134,0.0,200963.0
0.068,0.0,214174.0
0.134,0.0,207527.0
0.134,0.0,216801.0
0.134,0.0,210849.0
0.132,0.0,215363.0
0.066,0.0,210266.0
0.134,0.0,216175.0
0.134,0.0,221101.0
0.068,0.0,217077.0
0.134,0.0,220455.0
0.134,0.0,186322.0
0.066,0.0,220531.0
0.136,0.0,206348.0
0.132,0.0,222749.0
0.134,0.0,212614.0
0.066,0.0,201289.0
0.132,0.0,216548.0
0.134,0.0,231366.0
0.134,0.0,212457.0
0.134,0.0,207536.0
0.134,0.0,235956.0
0.196,0.0,213919.0
0.136,0.0,218748.0
0.068,20832300.0,225233.0
0.132,169861000.0,221883.0
0.134,25393600.0,209158.0
0.132,31092700.0,215984.0
0.066,2976970.0,234190.0
0.134,0.0,274763.0
0.132,0.0,161788.0
0.066,0.0,210425.0
0.134,0.0,220339.0
0.134,0.0,229880.0
0.066,0.0,220044.0
